Label,Message
0,alright tyler got minor crisi home sooner thought asap
1,urgent tri contact today draw show prize guarante call 09050003091 land line claim c52 valid 12hr
0,dont gim lip caveboy
0,aight 8 latest probabl closer jay tyler two trip
0,good crickit mind
1,bore housew chat n date rate landlin
0,ok wif co like 2 tri new thing scare u dun like mah co u said loud
0,that cool gentleman treat digniti respect
0,intrepid duo great time see soon
0,av new number wil u use one ta
0,got fujitsu ibm hp toshiba got lot model say
0,plan usual stop find hella weed smoke hella weed
0,need drug anymor
1,money r lucki winner 2 claim prize text money 2 88600 give away text rate box403 w1t1ji
0,da birthdat certif april real date today dont publish shall give special treat keep secret way thank wish
0,u go doctor 4 liver get bit stylish get ur hair manag that
0,sunni california weather cool
0,hi di yiju meet 7 pm esaplanad tonight
0,make girl happi difficult make girl happi u need friend companion lover chef lt gt good listen lt gt organ lt gt good boyfriend lt gt clean lt gt sympathet lt gt athlet lt gt warm lt gt courag lt gt determin lt gt true lt gt depend lt gt intellig lt gt psychologist lt gt pest extermin lt gt psychiatrist lt gt healer lt gt stylist lt gt driver aaniy pudunga venaam
1,valu custom pleas advis follow recent review mob award bonu prize call 09066368470
0,sound good keep post
0,dont kick coco
0,peopl see msg think iam addict msging wrong bcoz know iam addict sweet friend bslvyl
0,look forward sex cuddl two sleep
1,take part mobil survey yesterday 500 text 2 use howev wish 2 get txt send txt 80160 c
0,liter bed like lt gt hour
0,time tell friend around
0,mom want know
0,pl help tell sura expect batteri hont pl send messag download movi thank
0,stomach thru much trauma swear ca eat better lose weight
0,much eighth
0,put stuff road keep get slipperi
0,ok good later come find ü c lucki told ü go earlier later pple take finish ü
0,indian r poor india poor countri say one swiss bank director say lt gt lac crore indian money deposit swiss bank use budget lt gt yr give lt gt crore job indian villag delhi 4 lane road forev free power supli lt gt social project everi citizen get monthli lt gt lt gt yr need world bank amp imf loan think money block rich politician full right corrupt politician itna forward karo ki pura india
0,mani compani tell languag
0,call later network urgnt sm
0,oi ami parchi na kicchu kaaj kort iccha korch na phone ta tul na plz plz
1,urgent tri contact today draw show prize guarante call 09050001295 land line claim a21 valid 12hr
0,also da feel yesterday night wait til 2day night dear
0,great
0,never blame day ur life good day give u happi bad day give u experi essenti life god bless good morn
0,safe trip nigeria wish happi soon compani share moment
0,send yetti number pl
0,ü v fan
0,e best 4 ur exam later
0,ok bu come soon come otherwis tomorrow
1,urgent 1 week free membership prize jackpot txt word claim 81010 c lccltd pobox 4403ldnw1a7rw18
0,call u finish come n pick u
0,ju chillaxin
0,yahoo boy bring perf legal
0,ok lor thanx ü school
0,free call sir wait
0,ok chines food way get fat pay lipo
1,simpson movi releas juli 2007 name band die start film day day day send b c
0,pure heart person wonder smile make even enemi feel guilti enemi catch world smile goodmorn amp smiley sunday
0,came look flat seem ok 50 away alot wiv work got woman come
0,okay lor wah like def wont let us go haha say term condit
0,place man
0,alrit jod how revis goin keri bin doin smidgin n e way u wan na cum colleg xx
0,shall fine avalarr hollalat
1,get ur 1st rington free repli msg tone gr8 top 20 tone phone everi week per wk 2 opt send stop 08452810071 16
0,ok im sure time finish tomorrow wan na spend even co would vewi vewi lubli love xxx
0,hey book kb sat alreadi lesson go ah keep sat night free need meet confirm lodg
0,tot u reach liao said
0,yeah sure give coupl minut track wallet
0,wif buy tix lar
0,hi di yiju would happi work wif ü gek1510
0,scream mean shout
0,hey mate spoke mag peopl deliv end month deliv 24th talk later
0,ok omw castor
0,dog must alway wait till end day word run time cell alreadi
0,ask say pleas messag
0,bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care u forevr goodfriend
0,aiyo u alway c ex one dunno abt mei repli first time u repli fast lucki workin huh got bao ur sugardad ah gee
0,hi durban still number
0,wot wed nite 3 til 9
0,alreadi got flaki parent suppos child job support parent ride age anyway suppos support hurt unintent hurt nonetheless
0,get cash togeth text jason
0,way go back
1,ur award citi break could win summer shop spree everi wk txt store
0,laptop take
0,
0,surpris still guess right lor
0,time want come
0,serious spell name
0,cool want go kappa meet outsid mu
0,k need login anyth
1,winner u special select 2 receiv cash 4 holiday flight inc speak live oper 2 claim 0871277810810
0,sent
0,project come
0,true passabl get high score appli phd get 5year salari make life easier
0,u meet fren dun wan meet ah muz b guy rite
0,rememb
0,ü wait 4 sch finish ard 5
0,usual iam fine happi amp well
0,argh fuck nobodi town
0,ugh ca u apolog admit u wrong ask take u back
0,thk em find wtc far weiyi goin e rest dunno yet r ur goin 4 dinner den might b abl join
0,leav around four ok
1,account credit 500 free text messag activ txt word credit 80488 cs
0,come correct good look figur
0,k sure rel home sm de pl
0,bull plan go float ikea without care world live mess anoth day
0,messag food
0,stop know well
0,ran younger man make pretti babi togeth
0,fuck babe miss alreadi know ca let send money toward net need want crave
0,never believ actual got taunton wow
0,never want tell short late
0,ugh leg hurt musta overdid mon
0,dont thnk wrong call us
0,mah b pick tomorrow
0,part check iq
0,u sound like manki scous boy steve like travel da bu u inmind 4 recreat di eve
0,oh fuck juswok bed boatin dock slept wid 25 year old spinout giv u da gossip l8r xxx
0,got back dislik bed
0,2 sleep bag 1 blanket paper phone detail anyth els
0,ever one foot
0,spend day wait ideal path appear front us forget path made walk wait goodnight
0,carlo took leav minut
0,awesom minut
0,check room befor activ
0,hey great deal farm tour 9am 5pm 50 deposit 16 may
0,k give back thank
0,oh half hour much longer syria canada eh wow must get much work done day us extra time grin
0,imagin final get sink bath put pace mayb even eat left also imagin feel cage cock surround bath water remind alway own enjoy cuck
1,contract mobil 11 mnth latest motorola nokia etc free doubl min text orang tariff text ye callback remov record
0,nah ca help never iphon
0,old orchard near univ
1,decemb mobil entitl updat latest colour camera mobil free call mobil updat vco free 08002986906
0,great role model give much realli wish day miracl god reason everyth must say wish knew dont look sinc young still great day
0,wake sinc check stuff saw true avail space pl call embassi send mail
0,hi neva worri bout da truth coz truth lead 2 ur heart least uniqu person like u deserv sleep tight morn
0,sea lay rock rock envelop envelop paper paper 3 word
0,lolnic went fish water
0,remind hr
0,think go honesti road call bank tomorrow tough decis make us great peopl
0,well told other marri
0,lol hot air balloon
0,hey u still gym
0,storm msg wen u lift phne u say hello u knw wt real mean hello name girl ye u knw dat girl margaret hello girlfrnd f grahmbel invnt telphon moral one 4get name person bt girlfrnd g n g h
0,still custom place
0,pick bout time go
0,haf u found feel stupid da v cam work
0,omg could snow tonit
0,lick everi drop readi use mouth well
0,hungri buy food good lei mum n yun dun wan juz buy littl bit
0,gone get info bt dont know
0,let know need anyth els salad desert someth mani beer shall get
0,say give call friend got money definit buy end week
0,fine rememb
0,guai ü shd haf seen naughti ü free today go jog
0,hit move
0,later show around want cld drink wld prefer spend money nosh mind nxt wk
1,urgent 2nd attempt contact u u call 09071512433 b4 050703 csbcm4235wc1n3xx callcost 150ppm mobilesvari 50
0,valentin game send di msg ur friend 5 answer r someon realli love colour suit best rpli
0,good time nice someth bit differ weekend chang see ya soon
0,let math good
1,thank vote sing along star karaok mobil free link repli sing
0,aight rush ask jay
0,havent mu ask u 1st wat meet 4 lunch den u n meet alreadi lor u wan 2 go ask da ge 1st confirm w asap
0,oh oh den muz chang plan liao go back yan jiu
0,hey forget mine possess properti mmm childish smile
0,helloooo wake sweet morn welcom enjoy day full joy gud mrng
1,get garden readi summer free select summer bulb seed worth scotsman saturday stop go2
0,plan stay night prolli wo back til late
0,yup msg tat yiju tot group mate co meet today mah askin ü leav earlier wat mah co mayb ü haf walk v far
0,nobodi name peni girl name stori add
0,lt gt
0,lei
0,nt goin got somethin unless meetin 4 dinner lor haha wonder go ti time
1,decemb mobil entitl updat latest colour camera mobil free call mobil updat co free 08002986906
0,want see pretti pussi
0,tell someth that okay
0,might accid tookplac somewher ghodbandar rd traffic move slove plz slip amp worri
1,tri contact repli offer video handset 750 anytim network min unlimit text camcord repli call 08000930705
1,one regist subscrib u enter draw 4 100 gift voucher repli enter unsubscrib text stop
1,want new video phone 750 anytim network min half price line rental free text 3 month repli call 08000930705 free deliveri
0,like new mobil
0,need go get
1,next amaz xxx picsfree1 video sent enjoy one vid enough 2day text back keyword picsfree1 get next video
0,hey miss tm last night phone charg smile meet friend shortli
0,doubt could handl 5 time per night case
0,babe goe day miss alreadi love love kiss hope everyth goe well
0,beliv come home
0,bloo bloo bloo miss first bowl
0,di yiju ju saw ur mail case huim havent sent u num di num
0,put readi lt time gt
0,take care financi help
0,today song dedic day song u dedic send ur valuabl frnd first rpli
0,hi kate u give ring asap xxx
0,pl give food prefer pap slowli load sugar take hour give water slowli
0,dunno dad said come home 2 bring us 4 lunch yup go w u lor call u reach school lor
0,want wish happi new year want talk legal advic gari split person make trip ptbo hope everyth good babe love ya
0,famou quot develop abil listen uncondit without lose temper self confid mean
1,urgent pleas call 09061743810 landlin abta complimentari 4 tenerif holiday 5000 cash await collect sae cs box 326 cw25wx 150 ppm
0,god creat gap btwn ur finger dat sum1 vri special fill gap hold ur hand plz dont ask creat much gap leg
0,like think alway possibl pub later
0,pleas ask macho price rang want someth new use plu interfu blackberri bold lt gt bb
0,hi keen go kind feel go tomo mind
0,g class earli tomorrow thu tri smoke lt gt
0,home ard wat time u reach
0,got lt gt
0,dunno lei might b eatin wif fren ü wan eat wait 4 ü lar
1,award sipix digit camera call 09061221061 landlin deliveri within 28day cs box177 m221bp 2yr warranti 150ppm 16 p
0,bruce amp fowler mom car ca park long stori
0,dint slept afternoon
0,sorri grocer
0,cool text park
0,haha heard text around
0,wait till end march el nino get oh
0,plan yet go join compani jan 5 know happen
0,havent shop lor juz arriv
0,world happiest frnd never charact dey best understand differ
0,monthli amount terribl pay anyth till 6month finish school
0,sure dont forgot come alway touch
0,hi mate rv u hav nice hol messag 3 say hello coz sent u 1 age start drive stay road rvx
0,let pool money togeth buy bunch lotto ticket win get lt gt u get lt gt deal
1,goldvik invit friend repli see stop send stop frnd 62468
0,edison rightli said fool ask question wise man answer know us speechless viva gm gn ge gnt
0,well littl time thing good time ahead
0,hi princess thank pic pretti
0,u send home first ok lor readi yet
0,2mro come gym machan goodnight
0,sorri mate phone didnt write love kate
0,peopl mu tabl lambda
0,dad want talk apart got late start omw
0,8 latest g still scroung ammo want give new ak tri
0,oh ye speak txt 2 u hmm u get email
0,ye said
1,ur current 500 pound maxim ur send cash 86688 cc 08718720201 po box
0,reach sch alreadi
1,sex ur mobil free sexi pic jordan text babe everi wk get sexi celeb 4 pic 16 087016248
1,1 new messag call
0,geeee miss alreadi know think fuck ca wait till next year togeth love kiss
0,lt gt pple marri lover becz hav gud undrstndng dat avoid problem sent di 2 u u wil get gud news friday person like tomorrow best day life dont break chain break suffer send lt gt frnd lt gt min whn u read
0,heard job go wildlif talk tonight u want2com that2worzel wizzl whatev
1,dear voucher holder 2 claim 1st class airport loung pass use holiday voucher call book quot 1st class x 2
0,time u wrkin
0,ü call make sure dat woken
1,peopl dog area call 09090204448 join like mind guy arrang 1 1 even minapn ls278bb
1,freemsg hey darl 3 week word back like fun still tb ok xxx std chg send rcv
0,alright omw got ta chang order half8th
0,ahhh work vagu rememb feel like lol
1,winner valu network custom hvae select receiv reward collect call valid 24 hour acl03530150pm
0,r ü go 4 today meet
0,dont make ne plan nxt wknd coz want us come ok
0,tell tell one treat hi hi hi
1,filthi stori girl wait
0,oh charg camera
0,engalnd telli decid wo let watch mia elliot kiss damn
0,okay good problem thanx
0,ü come n pick 530 ar
0,smith wast wan na gayl
0,tough
1,free 1st week no1 nokia tone 4 ur mob everi week txt nokia 87077 get txting tell ur mate zed pobox 36504 w45wq
1,week savamob member offer access call 08709501522 detail savamob pobox 139 la3 2wu savamob offer mobil
0,want leav bare stay sane fight constantli help
0,dun wear jean lor
0,hey chief give bell get need talk royal visit 1st june
0,babe fuck love know fuck good hear voic need crave ca get enough ador ahmad kiss
0,ok lor ned 2 go toa payoh 4 2 return smth u wan 2 send wat
0,mode men left
0,da what plan
0,tell make littl spreadsheet track whose idea smoke determin smoke much entir month februari come
0,ugh got ta drive back sd la butt sore
0,ditto wo worri say anyth anymor like said last night whatev want peac
0,hai dear friend new amp present number rajitha raj ranju
0,depend u go lor
0,even da urgent
0,oh realli make air talent
0,how champ leav glasgow
0,say explicitli told nora know someon probabl gon na bother
0,r u sam p eachoth meet go 2 hous
0,collect ur laptop
0,good night dear sleepwel amp take care
0,actual nvm got hella cash still lt gt ish
0,friend help us problem give stupid suggest land us anoth problem help us forgt previou problem
0,ryder gibb
0,hey j r u feel better hopeso hunni amnow feelin ill ithink may tonsolitusaswel damn iam layin bedreal bore lotsof luv xxxx
0,alrit hunni wot u 2 2nite didnt end goin town ju da pub instead ju chillin da mo bedroom love jen xxx
1,hi ami send free phone number coupl day give access adult parti
0,meet call later
0,yeah open chat click friend list make list easi pie
0,oh rite well im best mate pete went 4 2geva longer week
1,bank granit issu explos pick member 300 nasdaq symbol cdgt per
1,free messag thank use auction subscript servic 18 2 skip auction txt 2 unsubscrib txt stop customercar 08718726270
0,ee msg na poortiyagi odalebeku hanumanji 7 name ee 7 name lt gt janarig ivatt kalisidar next saturday olag ondu good news keluviri maretar ind 1 dodda problum nalli siguviri idu matra lt gt true neglet
0,th gower mate r u man good wale ill b back c u wk msg 4 random
0,yup free
0,aight well keep inform
0,ok thk got u wan 2 come wat
0,ok what ur today plan
0,pl go ahead watt want sure great weekend abiola
0,mum say wan go go shun bian watch da glass exhibit
0,aight text tonight see
0,year mani mile
0,haha mayb u rite u know well da feel like someon gd lor u faster go find one gal group attach liao
0,happi come noon
0,hear
0,u go phone gon na die stay
0,noth ju tot u would ask co u ba gua went mt faber yest yest ju went alreadi mah today go ju call lor
0,get worri derek taylor alreadi assum worst
0,ok gon na head usf like fifteen minut
